file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects/index.html,23,html,0bf87a99,Jassyq,2025-05-03,16:38:24,-07:00,2025-05-03T16:38:24-07:00,0,32
projects/index.html,24,html,0bf87a99,Jassyq,2025-05-03,16:38:24,-07:00,2025-05-03T16:38:24-07:00,0,1
projects/index.html,25,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,21
projects/index.html,26,html,0bf4d3e5,Jassyq,2025-04-26,19:56:33,-07:00,2025-04-26T19:56:33-07:00,0,50
projects/index.html,27,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,5
projects/index.html,28,html,0bf4d3e5,Jassyq,2025-04-26,19:56:33,-07:00,2025-04-26T19:56:33-07:00,0,49
projects/index.html,29,html,0bf4d3e5,Jassyq,2025-04-26,19:56:33,-07:00,2025-04-26T19:56:33-07:00,0,48
projects/index.html,30,html,6f3365d2,Jassyq,2025-04-04,20:45:40,-07:00,2025-04-04T20:45:40-07:00,0,6
projects/index.html,31,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,6
contacts/index.html,1,html,6f3365d2,Jassyq,2025-04-04,20:45:40,-07:00,2025-04-04T20:45:40-07:00,0,14
contacts/index.html,2,html,6f3365d2,Jassyq,2025-04-04,20:45:40,-07:00,2025-04-04T20:45:40-07:00,0,15
contacts/index.html,3,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,5
contacts/index.html,4,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,23
contacts/index.html,5,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,71
contacts/index.html,6,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,44
contacts/index.html,7,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,22
contacts/index.html,8,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,6
contacts/index.html,9,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,5
contacts/index.html,10,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,7
contacts/index.html,11,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,16
contacts/index.html,12,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,8
contacts/index.html,13,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,5
contacts/index.html,14,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,75
contacts/index.html,15,html,6f3365d2,Jassyq,2025-04-04,20:45:40,-07:00,2025-04-04T20:45:40-07:00,0,0
contacts/index.html,16,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,32
contacts/index.html,17,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,54
contacts/index.html,18,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,0
contacts/index.html,19,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,36
contacts/index.html,20,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,57
contacts/index.html,21,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,0
contacts/index.html,22,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,33
contacts/index.html,23,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,70
contacts/index.html,24,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,0
contacts/index.html,25,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,34
contacts/index.html,26,html,6f3365d2,Jassyq,2025-04-04,20:45:40,-07:00,2025-04-04T20:45:40-07:00,0,0
contacts/index.html,27,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,6
contacts/index.html,28,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,6
contacts/index.html,29,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,7
contacts/index.html,30,html,b2075f65,Jassyq,2025-04-19,13:53:02,-07:00,2025-04-19T13:53:02-07:00,0,22
contacts/index.html,31,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,8
contacts/index.html,32,html,21af0b51,Jassyq,2025-04-19,11:36:33,-07:00,2025-04-19T11:36:33-07:00,0,49
contacts/index.html,33,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,6
contacts/index.html,34,html,5eceb152,Jassyq,2025-04-12,20:03:14,-07:00,2025-04-12T20:03:14-07:00,0,6
contacts/index.html,35,html,dda2bb2c,Jassyq,2025-04-19,11:54:14,-07:00,2025-04-19T11:54:14-07:00,0,0
